UNK 0
BETWEEN 4995
START 4995
END 4995
[404.0,6.0,661.0,1.0,8.0,195.0,645.0,338.0] 1
[887.0,23.0,465.0,1.0,5.0,195.0,645.0,348.0] 1
[589.0,32.0,549.0,1.0,7.0,361.0,338.0,423.0] 1
[455.0,13.0,550.0,1.0,9.0,122.0,423.0,489.0] 1
[754.0,4.0,552.0,1.0,4.0,320.0,343.0,195.0] 1
[261.0,38.0,679.0,1.0,8.0,344.0,361.0,360.0] 1
[287.0,41.0,646.0,1.0,9.0,348.0,832.0,381.0] 1
[286.0,41.0,672.0,1.0,6.0,866.0,344.0,499.0] 1
[667.0,44.0,650.0,1.0,6.0,651.0,348.0,338.0] 1
[698.0,48.0,822.0,1.0,8.0,368.0,361.0,348.0] 1
[383.0,3.0,652.0,1.0,6.0,452.0,452.0,654.0] 1
[482.0,17.0,729.0,1.0,8.0,238.0,218.0,195.0] 1
[401.0,6.0,656.0,1.0,4.0,195.0,218.0,652.0] 1
[812.0,12.0,660.0,2.0,8.0,195.0,594.0,571.0] 1
[411.0,7.0,360.0,1.0,8.0,473.0,361.0,651.0] 1
[544.0,26.0,662.0,2.0,5.0,645.0,665.0,195.0] 1
[892.0,24.0,668.0,2.0,5.0,238.0,603.0,656.0] 1
[317.0,46.0,672.0,1.0,6.0,361.0,360.0,195.0] 1
[696.0,48.0,676.0,1.0,6.0,344.0,361.0,348.0] 1
[439.0,11.0,644.0,2.0,8.0,414.0,777.0,338.0] 1
[607.0,35.0,428.0,1.0,8.0,348.0,345.0,383.0] 1
[559.0,28.0,681.0,1.0,9.0,658.0,195.0,236.0] 1
[18.0,3.0,683.0,2.0,4.0,195.0,340.0,218.0] 1
[77.0,11.0,683.0,2.0,4.0,195.0,340.0,458.0] 1
[145.0,21.0,683.0,2.0,4.0,195.0,458.0,276.0] 1
[616.0,36.0,23.0,1.0,7.0,414.0,651.0,227.0] 1
[372.0,1.0,616.0,2.0,4.0,420.0,645.0,195.0] 1
[491.0,18.0,683.0,2.0,4.0,829.0,479.0,340.0] 1
[460.0,14.0,685.0,1.0,8.0,686.0,653.0,195.0] 1
[25.0,4.0,686.0,1.0,7.0,645.0,195.0,338.0] 1
[284.0,41.0,686.0,1.0,7.0,368.0,338.0,195.0] 1
[396.0,5.0,686.0,1.0,7.0,645.0,195.0,652.0] 1
[618.0,37.0,714.0,2.0,7.0,222.0,651.0,379.0] 1
[498.0,19.0,618.0,1.0,6.0,195.0,423.0,431.0] 1
[309.0,45.0,969.0,1.0,8.0,611.0,512.0,195.0] 1
[243.0,35.0,610.0,1.0,7.0,348.0,346.0,338.0] 1
[614.0,36.0,240.0,1.0,7.0,348.0,345.0,195.0] 1
[694.0,47.0,557.0,1.0,6.0,665.0,195.0,276.0] 1
[681.0,46.0,610.0,1.0,7.0,348.0,345.0,348.0] 1
[91.0,13.0,683.0,2.0,4.0,652.0,499.0,388.0] 1
[597.0,34.0,335.0,1.0,8.0,611.0,195.0,0.0] 1
[555.0,28.0,611.0,1.0,7.0,651.0,195.0,338.0] 1
[655.0,42.0,756.0,1.0,2.0,195.0,220.0,654.0] 1
[688.0,47.0,612.0,1.0,5.0,361.0,360.0,594.0] 1
[471.0,16.0,734.0,1.0,8.0,475.0,431.0,438.0] 1
[211.0,31.0,615.0,1.0,9.0,645.0,645.0,236.0] 1
[471.0,16.0,617.0,2.0,7.0,490.0,423.0,842.0] 1
[425.0,9.0,553.0,2.0,8.0,655.0,195.0,0.0] 1
[764.0,5.0,457.0,1.0,9.0,651.0,452.0,458.0] 1
[494.0,19.0,622.0,1.0,8.0,348.0,832.0,423.0] 1
[464.0,15.0,80.0,1.0,6.0,344.0,227.0,423.0] 1
[447.0,12.0,492.0,1.0,10.0,414.0,360.0,361.0] 1
[648.0,41.0,623.0,1.0,9.0,454.0,338.0,195.0] 1
[106.0,16.0,695.0,1.0,6.0,651.0,348.0,195.0] 1
[375.0,2.0,625.0,1.0,6.0,348.0,423.0,345.0] 1
[603.0,34.0,625.0,1.0,6.0,348.0,423.0,195.0] 1
[635.0,39.0,625.0,1.0,6.0,348.0,423.0,195.0] 1
[595.0,33.0,627.0,1.0,8.0,366.0,371.0,371.0] 1
[382.0,3.0,634.0,1.0,8.0,348.0,423.0,845.0] 1
[800.0,10.0,949.0,1.0,6.0,195.0,418.0,586.0] 1
[611.0,36.0,636.0,2.0,7.0,484.0,654.0,586.0] 1
[382.0,3.0,239.0,1.0,7.0,344.0,653.0,338.0] 1
[239.0,35.0,253.0,1.0,9.0,410.0,347.0,338.0] 1
[1509.0,7.0,245.0,1.0,6.0,609.0,608.0,195.0] 1
[459.0,14.0,395.0,1.0,7.0,475.0,348.0,195.0] 1
[866.0,20.0,673.0,1.0,9.0,218.0,855.0,348.0] 1
[251.0,36.0,343.0,1.0,8.0,414.0,419.0,195.0] 1
[602.0,34.0,241.0,2.0,7.0,366.0,665.0,658.0] 1
[240.0,35.0,243.0,1.0,8.0,348.0,345.0,360.0] 1
[81.0,12.0,243.0,1.0,8.0,348.0,357.0,195.0] 1
[206.0,30.0,571.0,1.0,7.0,645.0,195.0,371.0] 1
[223.0,32.0,255.0,1.0,8.0,368.0,357.0,357.0] 1
[342.0,49.0,809.0,1.0,6.0,498.0,218.0,423.0] 1
[313.0,45.0,549.0,1.0,6.0,366.0,348.0,338.0] 1
[71.0,11.0,300.0,1.0,8.0,348.0,345.0,360.0] 1
[245.0,35.0,614.0,1.0,6.0,829.0,195.0,297.0] 1
[343.0,49.0,253.0,1.0,9.0,344.0,361.0,414.0] 1
[712.0,50.0,698.0,1.0,7.0,358.0,361.0,360.0] 1
[341.0,49.0,238.0,1.0,6.0,490.0,487.0,857.0] 1
[404.0,6.0,282.0,2.0,8.0,138.0,195.0,831.0] 1
[545.0,26.0,237.0,2.0,4.0,468.0,845.0,645.0] 1
[685.0,46.0,235.0,1.0,7.0,414.0,418.0,361.0] 1
[1128.0,5.0,628.0,1.0,9.0,344.0,438.0,339.0] 1
[668.0,44.0,235.0,1.0,7.0,348.0,340.0,214.0] 1
[115.0,17.0,260.0,2.0,7.0,654.0,475.0,529.0] 1
[427.0,9.0,235.0,1.0,7.0,344.0,348.0,195.0] 1
[40.0,6.0,207.0,1.0,9.0,511.0,653.0,343.0] 1
[179.0,26.0,881.0,1.0,7.0,360.0,348.0,195.0] 1
[247.0,36.0,235.0,1.0,7.0,372.0,372.0,348.0] 1
[110.0,16.0,265.0,1.0,6.0,348.0,346.0,195.0] 1
[212.0,31.0,295.0,1.0,8.0,361.0,340.0,195.0] 1
[252.0,36.0,238.0,1.0,6.0,348.0,195.0,345.0] 1
[622.0,37.0,827.0,2.0,4.0,195.0,648.0,0.0] 1
[339.0,49.0,604.0,2.0,8.0,218.0,750.0,348.0] 1
[581.0,31.0,290.0,2.0,7.0,651.0,340.0,857.0] 1
[562.0,29.0,689.0,1.0,8.0,361.0,360.0,358.0] 1
[61.0,9.0,280.0,2.0,5.0,651.0,195.0,0.0] 1
[225.0,33.0,31.0,1.0,8.0,361.0,218.0,360.0] 1
[787.0,9.0,586.0,1.0,8.0,418.0,218.0,361.0] 1
[240.0,35.0,344.0,1.0,7.0,431.0,423.0,452.0] 1
[917.0,27.0,211.0,1.0,9.0,348.0,360.0,362.0] 1
[360.0,52.0,279.0,1.0,7.0,511.0,498.0,195.0] 1
[287.0,41.0,266.0,1.0,8.0,348.0,345.0,857.0] 1
[512.0,21.0,415.0,1.0,8.0,645.0,511.0,195.0] 1
[346.0,50.0,263.0,1.0,7.0,141.0,438.0,367.0] 1
[576.0,31.0,488.0,1.0,5.0,348.0,353.0,499.0] 1
[631.0,38.0,244.0,1.0,5.0,338.0,195.0,361.0] 1
[26.0,4.0,219.0,2.0,7.0,611.0,227.0,831.0] 1
[780.0,8.0,501.0,2.0,7.0,195.0,0.0,0.0] 1
[858.0,19.0,258.0,1.0,8.0,442.0,511.0,195.0] 1
[99.0,15.0,202.0,1.0,9.0,487.0,491.0,195.0] 1
[390.0,4.0,121.0,1.0,9.0,476.0,423.0,232.0] 1
[617.0,36.0,468.0,1.0,8.0,361.0,438.0,158.0] 1
[376.0,2.0,81.0,1.0,8.0,474.0,360.0,190.0] 1
[234.0,34.0,959.0,2.0,8.0,511.0,594.0,571.0] 1
[249.0,36.0,6.0,2.0,6.0,224.0,660.0,195.0] 1
[587.0,32.0,247.0,1.0,8.0,511.0,339.0,360.0] 1
[296.0,43.0,663.0,1.0,7.0,348.0,490.0,195.0] 1
[468.0,15.0,217.0,2.0,7.0,344.0,832.0,348.0] 1
[738.0,2.0,297.0,2.0,5.0,831.0,571.0,0.0] 1
[663.0,43.0,838.0,1.0,7.0,829.0,829.0,340.0] 1
[319.0,46.0,346.0,1.0,8.0,361.0,414.0,195.0] 1
[900.0,25.0,294.0,1.0,7.0,195.0,594.0,423.0] 1
[515.0,22.0,220.0,1.0,7.0,367.0,854.0,195.0] 1
[24.0,4.0,256.0,1.0,6.0,348.0,345.0,372.0] 1
[399.0,5.0,213.0,1.0,8.0,645.0,360.0,338.0] 1
[356.0,51.0,755.0,1.0,8.0,829.0,357.0,338.0] 1
[488.0,18.0,207.0,1.0,9.0,571.0,650.0,343.0] 1
[146.0,21.0,846.0,1.0,6.0,348.0,345.0,361.0] 1
[702.0,49.0,635.0,1.0,8.0,348.0,357.0,288.0] 1
[275.0,40.0,207.0,1.0,9.0,174.0,195.0,287.0] 1
[348.0,50.0,216.0,2.0,6.0,195.0,830.0,499.0] 1
[211.0,31.0,207.0,1.0,9.0,648.0,423.0,222.0] 1
[532.0,24.0,239.0,1.0,7.0,452.0,594.0,651.0] 1
[161.0,23.0,207.0,1.0,9.0,487.0,511.0,218.0] 1
[252.0,36.0,207.0,1.0,9.0,174.0,287.0,281.0] 1
[902.0,25.0,534.0,1.0,6.0,616.0,358.0,195.0] 1
[446.0,12.0,205.0,1.0,6.0,195.0,358.0,651.0] 1
[672.0,44.0,367.0,2.0,6.0,195.0,842.0,338.0] 1
[288.0,42.0,900.0,1.0,7.0,414.0,348.0,857.0] 1
[425.0,9.0,166.0,1.0,8.0,481.0,830.0,474.0] 1
[143.0,21.0,202.0,1.0,9.0,319.0,489.0,665.0] 1
[1905.0,12.0,98.0,2.0,5.0,295.0,279.0,338.0] 1
[795.0,10.0,606.0,1.0,8.0,369.0,338.0,195.0] 1
[710.0,50.0,200.0,1.0,8.0,414.0,361.0,857.0] 1
[349.0,50.0,225.0,1.0,9.0,361.0,360.0,358.0] 1
[377.0,2.0,871.0,1.0,8.0,491.0,475.0,385.0] 1
[460.0,14.0,232.0,1.0,8.0,414.0,195.0,423.0] 1
[304.0,44.0,769.0,2.0,2.0,410.0,219.0,195.0] 1
[913.0,27.0,230.0,2.0,3.0,420.0,338.0,620.0] 1
[47.0,7.0,811.0,1.0,6.0,475.0,195.0,338.0] 1
[610.0,35.0,661.0,1.0,8.0,344.0,361.0,423.0] 1
[229.0,33.0,300.0,1.0,8.0,360.0,218.0,195.0] 1
[395.0,5.0,227.0,1.0,8.0,866.0,361.0,857.0] 1
[920.0,28.0,26.0,1.0,8.0,512.0,511.0,423.0] 1
[454.0,13.0,834.0,1.0,8.0,361.0,431.0,360.0] 1
[619.0,37.0,338.0,1.0,9.0,359.0,829.0,428.0] 1
[147.0,21.0,51.0,2.0,4.0,529.0,480.0,338.0] 1
[786.0,8.0,495.0,1.0,7.0,145.0,195.0,653.0] 1
[228.0,33.0,259.0,1.0,7.0,368.0,103.0,348.0] 1
[100.0,15.0,97.0,1.0,7.0,348.0,359.0,348.0] 1
[592.0,33.0,791.0,1.0,6.0,348.0,830.0,361.0] 1
[288.0,42.0,223.0,2.0,7.0,829.0,602.0,601.0] 1
[703.0,49.0,140.0,1.0,6.0,485.0,224.0,645.0] 1
[460.0,14.0,360.0,1.0,8.0,361.0,358.0,651.0] 1
[530.0,24.0,776.0,1.0,9.0,348.0,345.0,340.0] 1
[205.0,30.0,339.0,2.0,8.0,866.0,340.0,371.0] 1
[342.0,49.0,576.0,1.0,9.0,361.0,360.0,348.0] 1
[233.0,34.0,323.0,1.0,6.0,218.0,126.0,152.0] 1
[508.0,21.0,216.0,2.0,6.0,829.0,498.0,511.0] 1
[536.0,25.0,879.0,1.0,4.0,410.0,219.0,195.0] 1
[481.0,17.0,216.0,2.0,6.0,867.0,195.0,497.0] 1
[481.0,17.0,68.0,1.0,6.0,361.0,218.0,423.0] 1
[33.0,5.0,909.0,2.0,6.0,195.0,594.0,297.0] 1
[641.0,40.0,925.0,1.0,7.0,164.0,491.0,222.0] 1
[615.0,36.0,925.0,1.0,7.0,361.0,360.0,348.0] 1
[280.0,40.0,924.0,2.0,7.0,195.0,594.0,645.0] 1
[66.0,10.0,924.0,2.0,7.0,195.0,340.0,857.0] 1
[693.0,47.0,922.0,1.0,7.0,348.0,360.0,195.0] 1
[205.0,30.0,921.0,1.0,10.0,388.0,338.0,842.0] 1
[348.0,50.0,919.0,1.0,6.0,348.0,338.0,195.0] 1
[495.0,19.0,917.0,1.0,6.0,348.0,214.0,195.0] 1
[676.0,45.0,916.0,1.0,8.0,287.0,360.0,195.0] 1
[626.0,38.0,915.0,2.0,7.0,651.0,597.0,195.0] 1
[1230.0,20.0,914.0,2.0,9.0,498.0,499.0,195.0] 1
[612.0,36.0,913.0,1.0,4.0,243.0,360.0,195.0] 1
[874.0,21.0,911.0,1.0,6.0,688.0,35.0,338.0] 1
[690.0,47.0,926.0,1.0,8.0,195.0,218.0,218.0] 1
[119.0,17.0,907.0,1.0,8.0,651.0,218.0,141.0] 1
[100.0,15.0,907.0,1.0,8.0,654.0,153.0,151.0] 1
[459.0,14.0,905.0,1.0,2.0,195.0,0.0,0.0] 1
[321.0,46.0,903.0,2.0,8.0,651.0,361.0,842.0] 1
[402.0,6.0,902.0,1.0,7.0,176.0,338.0,195.0] 1
[152.0,22.0,902.0,1.0,7.0,348.0,831.0,195.0] 1
[263.0,38.0,415.0,1.0,8.0,651.0,338.0,195.0] 1
[203.0,29.0,386.0,2.0,9.0,651.0,338.0,195.0] 1
[376.0,2.0,471.0,1.0,10.0,344.0,361.0,206.0] 1
[366.0,1.0,410.0,1.0,9.0,416.0,291.0,195.0] 1
[432.0,10.0,589.0,1.0,6.0,361.0,348.0,348.0] 1
[703.0,49.0,408.0,1.0,6.0,438.0,237.0,420.0] 1
[507.0,21.0,216.0,2.0,6.0,866.0,499.0,383.0] 1
[242.0,35.0,962.0,1.0,7.0,651.0,361.0,457.0] 1
[571.0,30.0,989.0,2.0,7.0,338.0,649.0,842.0] 1
[707.0,49.0,986.0,1.0,6.0,348.0,195.0,423.0] 1
[305.0,44.0,985.0,1.0,8.0,344.0,348.0,345.0] 1
[576.0,31.0,984.0,1.0,8.0,348.0,195.0,345.0] 1
[361.0,52.0,982.0,1.0,6.0,498.0,195.0,340.0] 1
[165.0,24.0,979.0,1.0,7.0,348.0,345.0,338.0] 1
[1358.0,38.0,975.0,2.0,6.0,645.0,195.0,340.0] 1
[739.0,2.0,971.0,1.0,8.0,348.0,360.0,71.0] 1
[804.0,11.0,970.0,1.0,5.0,195.0,195.0,297.0] 1
[750.0,3.0,970.0,1.0,5.0,195.0,246.0,653.0] 1
[395.0,5.0,963.0,2.0,4.0,414.0,438.0,431.0] 1
[606.0,35.0,962.0,1.0,7.0,345.0,348.0,857.0] 1
[310.0,45.0,962.0,1.0,7.0,348.0,347.0,361.0] 1
[548.0,27.0,404.0,1.0,5.0,195.0,594.0,618.0] 1
[238.0,34.0,962.0,1.0,7.0,348.0,345.0,361.0] 1
[27.0,4.0,958.0,1.0,9.0,361.0,218.0,857.0] 1
[431.0,10.0,953.0,1.0,6.0,484.0,491.0,195.0] 1
[536.0,25.0,950.0,1.0,6.0,498.0,218.0,340.0] 1
[421.0,8.0,946.0,2.0,9.0,571.0,361.0,594.0] 1
[896.0,24.0,942.0,1.0,10.0,195.0,372.0,857.0] 1
[735.0,1.0,941.0,2.0,9.0,388.0,511.0,653.0] 1
[124.0,18.0,940.0,2.0,8.0,361.0,854.0,222.0] 1
[668.0,44.0,938.0,1.0,7.0,372.0,195.0,338.0] 1
[154.0,22.0,935.0,1.0,7.0,348.0,345.0,195.0] 1
[1520.0,9.0,929.0,1.0,8.0,119.0,222.0,423.0] 1
[549.0,27.0,939.0,2.0,6.0,475.0,383.0,645.0] 1
[22.0,4.0,928.0,1.0,6.0,651.0,616.0,195.0] 1
[408.0,7.0,316.0,1.0,7.0,438.0,423.0,360.0] 1
[284.0,41.0,347.0,1.0,5.0,651.0,358.0,340.0] 1
[465.0,15.0,344.0,1.0,7.0,195.0,361.0,372.0] 1
[636.0,39.0,427.0,1.0,6.0,344.0,348.0,248.0] 1
[447.0,12.0,846.0,1.0,7.0,829.0,511.0,602.0] 1
[455.0,13.0,336.0,1.0,8.0,418.0,218.0,507.0] 1
[261.0,38.0,331.0,1.0,7.0,348.0,345.0,338.0] 1
[694.0,47.0,859.0,2.0,5.0,468.0,645.0,164.0] 1
[341.0,49.0,222.0,2.0,5.0,498.0,218.0,511.0] 1
[260.0,38.0,373.0,1.0,6.0,195.0,594.0,248.0] 1
[546.0,26.0,899.0,1.0,6.0,195.0,617.0,571.0] 1
[553.0,27.0,572.0,2.0,7.0,686.0,645.0,195.0] 1
[1839.0,2.0,313.0,1.0,9.0,867.0,195.0,218.0] 1
[34.0,5.0,312.0,1.0,7.0,222.0,361.0,423.0] 1
[678.0,45.0,549.0,1.0,7.0,361.0,338.0,348.0] 1
[376.0,2.0,309.0,1.0,7.0,673.0,423.0,360.0] 1
[201.0,29.0,1.0,2.0,6.0,338.0,830.0,474.0] 1
[301.0,43.0,60.0,1.0,8.0,195.0,372.0,361.0] 1
[605.0,35.0,425.0,1.0,9.0,665.0,491.0,423.0] 1
[614.0,36.0,391.0,2.0,6.0,655.0,854.0,654.0] 1
[539.0,25.0,503.0,1.0,6.0,364.0,195.0,338.0] 1
[293.0,42.0,306.0,2.0,9.0,829.0,340.0,379.0] 1
[508.0,21.0,97.0,1.0,7.0,348.0,857.0,338.0] 1
[307.0,44.0,238.0,1.0,6.0,651.0,348.0,195.0] 1
[285.0,41.0,295.0,1.0,8.0,829.0,479.0,218.0] 1
[301.0,43.0,631.0,1.0,7.0,348.0,345.0,857.0] 1
[265.0,38.0,718.0,1.0,6.0,831.0,195.0,224.0] 1
[220.0,32.0,295.0,1.0,8.0,361.0,340.0,829.0] 1
[290.0,42.0,515.0,1.0,9.0,368.0,511.0,218.0] 1
[336.0,48.0,84.0,1.0,6.0,410.0,418.0,340.0] 1
[529.0,24.0,404.0,1.0,5.0,195.0,594.0,571.0] 1
[165.0,24.0,974.0,1.0,5.0,651.0,214.0,195.0] 1
[351.0,51.0,133.0,1.0,2.0,410.0,195.0,665.0] 1
[744.0,2.0,401.0,2.0,9.0,218.0,226.0,459.0] 1
[282.0,41.0,396.0,1.0,8.0,512.0,653.0,195.0] 1
[519.0,22.0,80.0,1.0,6.0,361.0,438.0,414.0] 1
[766.0,6.0,389.0,1.0,8.0,489.0,319.0,214.0] 1
[679.0,45.0,324.0,1.0,7.0,602.0,423.0,645.0] 1
[496.0,19.0,386.0,2.0,9.0,866.0,361.0,855.0] 1
[877.0,21.0,379.0,1.0,7.0,195.0,372.0,360.0] 1
[627.0,38.0,806.0,2.0,7.0,344.0,830.0,360.0] 1
[826.0,14.0,379.0,1.0,7.0,195.0,594.0,650.0] 1
[325.0,47.0,382.0,1.0,7.0,348.0,360.0,360.0] 1
[723.0,52.0,379.0,1.0,7.0,195.0,594.0,338.0] 1
[385.0,3.0,345.0,1.0,5.0,651.0,237.0,338.0] 1
[404.0,6.0,322.0,1.0,7.0,829.0,664.0,195.0] 1
[559.0,28.0,391.0,2.0,6.0,829.0,502.0,829.0] 1
[126.0,18.0,968.0,2.0,6.0,348.0,857.0,338.0] 1
[248.0,36.0,369.0,1.0,6.0,195.0,571.0,198.0] 1
[824.0,14.0,368.0,1.0,4.0,481.0,475.0,338.0] 1
[190.0,28.0,156.0,2.0,4.0,195.0,420.0,338.0] 1
[778.0,7.0,365.0,1.0,8.0,366.0,195.0,338.0] 1
[213.0,31.0,357.0,1.0,7.0,360.0,361.0,423.0] 1
[414.0,7.0,354.0,2.0,8.0,602.0,845.0,195.0] 1
[673.0,44.0,863.0,2.0,3.0,195.0,502.0,218.0] 1
[694.0,47.0,353.0,1.0,7.0,348.0,338.0,195.0] 1
[718.0,51.0,97.0,1.0,7.0,348.0,345.0,195.0] 1
[223.0,32.0,103.0,1.0,8.0,361.0,511.0,397.0] 1
[300.0,43.0,398.0,1.0,7.0,344.0,361.0,357.0] 1
[281.0,41.0,683.0,2.0,4.0,195.0,341.0,829.0] 1
[585.0,32.0,246.0,1.0,8.0,374.0,423.0,373.0] 1
[528.0,24.0,118.0,1.0,8.0,195.0,594.0,499.0] 1
[231.0,33.0,801.0,2.0,7.0,645.0,340.0,857.0] 1
[456.0,13.0,13.0,1.0,8.0,571.0,195.0,340.0] 1
[321.0,46.0,352.0,2.0,6.0,195.0,218.0,651.0] 1
[327.0,47.0,162.0,2.0,5.0,195.0,645.0,237.0] 1
[35.0,5.0,858.0,1.0,9.0,119.0,151.0,428.0] 1
[76.0,11.0,303.0,2.0,5.0,139.0,195.0,831.0] 1
[526.0,23.0,17.0,1.0,5.0,344.0,418.0,348.0] 1
[182.0,26.0,846.0,1.0,6.0,348.0,345.0,358.0] 1
[868.0,20.0,597.0,2.0,6.0,570.0,597.0,597.0] 1
[247.0,36.0,460.0,1.0,9.0,414.0,361.0,195.0] 1
[655.0,42.0,58.0,1.0,8.0,645.0,511.0,338.0] 1
[335.0,48.0,318.0,2.0,7.0,363.0,195.0,857.0] 1
[416.0,8.0,328.0,2.0,5.0,866.0,485.0,195.0] 1
[175.0,25.0,32.0,2.0,6.0,247.0,234.0,502.0] 1
[409.0,7.0,395.0,1.0,7.0,344.0,348.0,195.0] 1
[122.0,18.0,5.0,2.0,4.0,502.0,172.0,195.0] 1
[602.0,34.0,83.0,2.0,7.0,498.0,511.0,653.0] 1
[344.0,50.0,759.0,2.0,4.0,831.0,195.0,343.0] 1
[380.0,3.0,279.0,1.0,7.0,481.0,491.0,195.0] 1
[376.0,2.0,752.0,2.0,4.0,238.0,195.0,611.0] 1
[538.0,25.0,133.0,1.0,2.0,219.0,411.0,397.0] 1
[496.0,19.0,8.0,2.0,5.0,829.0,345.0,338.0] 1
[158.0,23.0,184.0,1.0,6.0,344.0,195.0,220.0] 1
[420.0,8.0,555.0,1.0,6.0,651.0,452.0,348.0] 1
[624.0,37.0,58.0,1.0,8.0,348.0,345.0,348.0] 1
[69.0,10.0,490.0,1.0,5.0,298.0,248.0,586.0] 1
[579.0,31.0,556.0,1.0,8.0,222.0,457.0,343.0] 1
[25.0,4.0,52.0,1.0,9.0,418.0,218.0,348.0] 1
[369.0,1.0,325.0,1.0,7.0,502.0,420.0,343.0] 1
[308.0,44.0,712.0,1.0,7.0,571.0,195.0,338.0] 1
[268.0,39.0,75.0,1.0,8.0,366.0,348.0,338.0] 1
[561.0,28.0,102.0,1.0,6.0,348.0,345.0,348.0] 1
[652.0,41.0,371.0,1.0,9.0,829.0,348.0,857.0] 1
[653.0,42.0,183.0,1.0,7.0,602.0,348.0,857.0] 1
[306.0,44.0,94.0,2.0,6.0,651.0,499.0,857.0] 1
[309.0,45.0,117.0,2.0,2.0,195.0,218.0,511.0] 1
[528.0,24.0,186.0,1.0,6.0,431.0,348.0,857.0] 1
[344.0,50.0,88.0,1.0,5.0,651.0,195.0,238.0] 1
[2371.0,26.0,116.0,1.0,7.0,418.0,195.0,220.0] 1
[63.0,9.0,266.0,1.0,8.0,348.0,347.0,857.0] 1
[146.0,21.0,243.0,1.0,8.0,651.0,348.0,857.0] 1
[59.0,9.0,715.0,1.0,7.0,571.0,594.0,195.0] 1
[487.0,18.0,227.0,1.0,8.0,414.0,431.0,361.0] 1
[291.0,42.0,590.0,1.0,6.0,348.0,345.0,195.0] 1
[405.0,6.0,713.0,1.0,6.0,348.0,195.0,338.0] 1
[176.0,26.0,982.0,1.0,6.0,516.0,511.0,343.0] 1
[275.0,40.0,99.0,2.0,6.0,571.0,772.0,195.0] 1
[93.0,14.0,76.0,1.0,8.0,348.0,345.0,438.0] 1
[32.0,5.0,69.0,1.0,7.0,361.0,423.0,350.0] 1
[502.0,20.0,277.0,2.0,6.0,611.0,857.0,338.0] 1
[562.0,29.0,842.0,1.0,7.0,366.0,360.0,418.0] 1
[40.0,6.0,898.0,1.0,5.0,571.0,340.0,854.0] 1
[33.0,5.0,117.0,2.0,2.0,195.0,218.0,0.0] 1
[730.0,53.0,717.0,1.0,7.0,318.0,195.0,340.0] 1
[531.0,24.0,828.0,1.0,6.0,348.0,857.0,195.0] 1
[44.0,7.0,39.0,1.0,8.0,218.0,652.0,348.0] 1
[720.0,51.0,469.0,2.0,9.0,829.0,0.0,0.0] 1
[234.0,34.0,92.0,1.0,9.0,361.0,348.0,141.0] 1
[106.0,16.0,133.0,1.0,2.0,410.0,219.0,195.0] 1
[39.0,6.0,306.0,2.0,8.0,829.0,319.0,340.0] 1
[37.0,6.0,728.0,1.0,8.0,195.0,340.0,358.0] 1
[717.0,51.0,491.0,1.0,8.0,348.0,361.0,344.0] 1
[81.0,12.0,884.0,1.0,7.0,348.0,345.0,857.0] 1
[166.0,24.0,136.0,2.0,4.0,195.0,655.0,0.0] 1
[276.0,40.0,13.0,1.0,8.0,341.0,360.0,218.0] 1
[930.0,29.0,904.0,2.0,8.0,134.0,151.0,361.0] 1
[355.0,51.0,373.0,1.0,6.0,684.0,490.0,484.0] 1
[401.0,6.0,239.0,1.0,7.0,828.0,348.0,857.0] 1
[189.0,27.0,132.0,1.0,7.0,602.0,338.0,195.0] 1
[566.0,29.0,37.0,2.0,7.0,489.0,195.0,842.0] 1
[219.0,32.0,133.0,1.0,2.0,219.0,410.0,421.0] 1
[296.0,43.0,30.0,2.0,9.0,319.0,511.0,195.0] 1
[556.0,28.0,115.0,1.0,5.0,651.0,195.0,338.0] 1
[300.0,43.0,11.0,1.0,7.0,348.0,498.0,227.0] 1
[1905.0,12.0,608.0,2.0,7.0,830.0,372.0,594.0] 1
[182.0,26.0,261.0,2.0,6.0,195.0,100.0,437.0] 1
[614.0,36.0,998.0,2.0,4.0,651.0,195.0,611.0] 1
[155.0,23.0,14.0,1.0,8.0,367.0,195.0,281.0] 1
[353.0,51.0,22.0,2.0,4.0,195.0,338.0,195.0] 1
[25.0,4.0,71.0,1.0,9.0,361.0,218.0,665.0] 1
[1562.0,15.0,3.0,2.0,9.0,684.0,420.0,30.0] 1
[609.0,35.0,511.0,1.0,8.0,651.0,237.0,338.0] 1
[655.0,42.0,371.0,1.0,9.0,866.0,855.0,602.0] 1
[930.0,29.0,29.0,2.0,5.0,368.0,338.0,649.0] 1
[280.0,40.0,20.0,1.0,8.0,357.0,830.0,653.0] 1
[46.0,7.0,40.0,1.0,8.0,348.0,345.0,361.0] 1
[336.0,48.0,83.0,2.0,7.0,474.0,218.0,831.0] 1
[292.0,42.0,899.0,1.0,6.0,571.0,195.0,594.0] 1
[370.0,1.0,169.0,1.0,8.0,367.0,361.0,340.0] 1
[146.0,21.0,37.0,2.0,7.0,645.0,490.0,71.0] 1
[346.0,50.0,556.0,1.0,8.0,511.0,343.0,270.0] 1
[690.0,47.0,133.0,1.0,2.0,410.0,219.0,420.0] 1
[475.0,16.0,124.0,1.0,7.0,651.0,195.0,645.0] 1
[269.0,39.0,618.0,1.0,6.0,684.0,195.0,684.0] 1
[1307.0,31.0,645.0,2.0,7.0,602.0,195.0,452.0] 1
[105.0,15.0,309.0,1.0,7.0,299.0,360.0,423.0] 1
